success,guesses,bombs,confidence,runtime
1,13,0,0.6666666666666666,4.144935846328735
1,6,0,0.625,1.997450590133667
1,12,0,0.6923076923076923,3.8008484840393066
0,4,10,0.14285714285714285,1.399315595626831
0,9,10,0.5,2.8996448516845703
0,2,10,0.14285714285714285,0.7991795539855957
1,17,0,0.7,5.368210077285767
0,21,10,0.5,6.498974084854126
0,4,10,0.14285714285714285,1.4003150463104248
0,19,10,0.45454545454545453,5.916333436965942
0,4,10,0.16666666666666666,1.3993158340454102
0,1,10,0.125,0.5001120567321777
0,2,10,0.14285714285714285,0.7991795539855957
0,8,10,0.5,2.599586009979248
0,3,10,0.2857142857142857,1.0992491245269775
0,1,10,0.125,0.502112627029419
1,7,0,0.6923076923076923,2.2985193729400635
0,13,10,0.5294117647058824,4.130931377410889
0,6,10,0.16666666666666666,1.99945068359375
0,13,10,0.6666666666666666,4.100916147232056
0,1,10,0.25,0.49811267852783203
0,4,10,0.16666666666666666,1.399324655532837
0,1,10,0.125,0.5011134147644043
1,11,0,0.6842105263157895,3.5317959785461426
0,9,10,0.14285714285714285,2.9006459712982178
1,14,0,0.75,4.399992227554321
1,14,0,0.625,4.399991750717163
0,5,10,0.4,1.6993842124938965
0,3,10,0.14285714285714285,1.1002485752105713
0,8,10,0.42857142857142855,2.5985867977142334
0,8,10,0.14285714285714285,2.599585771560669
0,11,10,0.23809523809523808,3.4997973442077637
1,17,0,0.7,5.300195217132568
0,2,10,0.14285714285714285,0.7971885204315186
0,6,10,0.5,2.0004425048828125
0,2,10,0.14285714285714285,0.7981889247894287
0,1,10,0.125,0.5021131038665771
0,4,10,0.16666666666666666,1.3983139991760254
0,6,10,0.5,1.9994511604309082
0,8,10,0.2857142857142857,2.600586414337158
1,8,0,0.6666666666666666,2.5985841751098633
1,16,0,0.6923076923076923,5.015130996704102
0,1,10,0.125,0.5011122226715088
1,13,0,0.6842105263157895,4.099924564361572
0,5,10,0.2,1.6983833312988281
0,2,10,0.14285714285714285,0.7981705665588379
0,18,10,0.6363636363636364,5.599262714385986
1,9,0,0.8,2.8986620903015137
0,1,10,0.25,0.5011129379272461
1,13,0,0.6875,4.0989227294921875
1,19,0,0.6666666666666666,5.901323318481445
1,10,0,0.7222222222222222,3.200721025466919
1,19,0,0.6666666666666666,5.898329973220825
0,4,10,0.14285714285714285,1.399315357208252
0,18,10,0.3,5.598262548446655
1,18,0,0.6875,5.5992631912231445
1,17,0,0.7142857142857143,5.300195217132568
1,23,0,0.6363636363636364,7.099601745605469
0,6,10,0.4444444444444444,1.998450756072998
1,29,0,0.6,8.900008916854858
0,13,10,0.4,4.101924896240234
0,1,10,0.125,0.4981212615966797
1,22,0,0.6875,6.801524877548218
1,26,0,0.6470588235294118,7.999795913696289
0,2,10,0.14285714285714285,0.800180196762085
0,2,10,0.14285714285714285,0.7991800308227539
0,27,10,0.6363636363636364,8.297871112823486
0,1,10,0.25,0.4991121292114258
0,1,10,0.125,0.5001130104064941
0,1,10,0.375,0.502112865447998
1,21,0,0.7058823529411765,6.496465682983398
0,9,10,0.6666666666666666,2.8986542224884033
0,16,10,0.6666666666666666,4.999118328094482
0,6,10,0.5,2.0004518032073975
0,9,10,0.3333333333333333,2.9006543159484863
1,17,0,0.7142857142857143,5.298194646835327
0,1,10,0.375,0.5011129379272461
0,3,10,0.2857142857142857,1.097247838973999
0,7,10,0.14285714285714285,2.300518274307251
1,10,0,0.6666666666666666,3.197721004486084
0,10,10,0.25,3.1997299194335938
1,17,0,0.6666666666666666,5.300185918807983
0,20,10,0.6666666666666666,6.200389385223389
0,7,10,0.25,2.3005194664001465
1,14,0,0.6666666666666666,4.399991512298584
0,1,10,0.125,0.4991121292114258
0,10,10,0.6,3.1997013092041016
0,7,10,0.16666666666666666,2.3025195598602295
0,1,10,0.125,0.4971029758453369
0,10,10,0.3333333333333333,3.200721502304077
0,17,10,0.6,5.3001954555511475
0,12,10,0.42857142857142855,3.796847343444824
0,16,10,0.2857142857142857,5.001120567321777
1,17,0,0.6666666666666666,5.299194574356079
0,10,10,0.5,3.199720621109009
1,14,0,0.65,4.400991916656494
0,4,10,0.4444444444444444,1.3993151187896729
0,1,10,0.125,0.4991123676300049
0,11,10,0.5,3.5007882118225098
0,5,10,0.2857142857142857,1.69838285446167
0.3,9.48,7.0,0.4201732549785955,3.045700960159302
