success,guesses,bombs,confidence,runtime
0,1,40,0.1568627450980392,0.5215897560119629
0,3,40,0.15810276679841898,1.0991148948669434
1,3,0,0.17142857142857143,22.251458168029785
0,4,40,0.15873015873015872,1.3993146419525146
0,3,40,0.16736401673640167,1.0992484092712402
1,3,0,0.3333333333333333,23.931684017181396
0,3,40,0.15810276679841898,1.1002492904663086
0,1,40,0.1568627450980392,0.4991128444671631
0,7,8,0.2962962962962963,22.617054224014282
1,0,0,1,17.09818124771118
0,1,40,0.1568627450980392,0.49811220169067383
0,3,1,0.5,24.516985416412354
0,1,40,0.1568627450980392,0.500112771987915
0,3,36,0.1506276150627615,1.4993798732757568
0,3,40,0.1652892561983471,1.0982470512390137
1,1,0,0.25,25.133641958236694
0,3,10,0.37037037037037035,22.198261499404907
1,0,0,1,24.12184476852417
1,1,0,0.1568627450980392,22.5965473651886
1,0,0,1,19.332909107208252
1,8,0,0.4,29.349632501602173
1,2,0,0.15748031496062992,19.89931893348694
0,1,40,0.1568627450980392,0.497922420501709
0,4,38,0.1589958158995816,1.6013610363006592
0,6,40,0.16,1.998450756072998
0,2,40,0.15748031496062992,0.8191843032836914
0,5,40,0.1593625498007968,1.6963679790496826
0,1,40,0.1568627450980392,0.499112606048584
0,1,40,0.1568627450980392,0.5001349449157715
1,2,0,0.18181818181818182,22.815712928771973
1,5,0,0.25,26.814872980117798
1,0,0,1,26.015928268432617
1,5,0,0.5,22.41706943511963
1,5,0,0.1593625498007968,26.61571478843689
0,3,6,0.35294117647058826,25.59739327430725
0,2,5,0.16666666666666666,14.533159255981445
1,1,0,0.1568627450980392,20.49898862838745
1,3,0,0.32432432432432434,24.33421564102173
1,3,0,0.15810276679841898,26.303313970565796
0,6,40,0.16,1.9942958354949951
0,2,40,0.15748031496062992,0.80029296875
0,3,40,0.15810276679841898,1.0995376110076904
0,2,15,0.19736842105263158,11.999915599822998
0,4,6,0.375,24.49979829788208
0,5,3,0.6,20.61551809310913
1,2,0,0.15748031496062992,25.864343881607056
0,5,40,0.17857142857142858,1.6998143196105957
0,1,40,0.1568627450980392,0.5026016235351562
0,5,36,0.1978021978021978,3.7953593730926514
0,1,40,0.1568627450980392,0.49913668632507324
0,2,4,0.18181818181818182,17.89871573448181
0,5,40,0.1593625498007968,1.6998274326324463
0,4,3,0.5,19.517080783843994
1,8,0,0.29545454545454547,28.6169171333313
0,11,7,0.1590909090909091,26.749648571014404
0,1,40,0.1568627450980392,0.4981119632720947
0,3,3,0.5,14.833157300949097
1,1,0,0.1568627450980392,18.09940814971924
0,1,40,0.1568627450980392,0.5021123886108398
0,6,4,0.3333333333333333,32.19840455055237
1,3,0,0.4,23.296674013137817
1,4,0,0.15873015873015872,20.117681980133057
0,3,40,0.16260162601626016,1.0988733768463135
0,6,1,0.5,21.30151104927063
1,3,0,0.25,21.01456880569458
0,4,3,0.25,26.299253940582275
0,1,40,0.16393442622950818,0.4991128444671631
0,1,2,0.6666666666666666,20.716432332992554
0,2,40,0.15748031496062992,0.8001799583435059
0,3,5,0.4166666666666667,25.397650480270386
1,12,0,0.2727272727272727,28.999046087265015
0,2,40,0.15748031496062992,0.7999591827392578
1,3,0,0.5,25.10014319419861
1,4,0,0.25,22.813756227493286
1,6,0,0.5,18.934619426727295
1,7,0,0.1606425702811245,31.548024654388428
0,4,40,0.15873015873015872,1.401472568511963
0,1,40,0.1568627450980392,0.4991118907928467
0,4,3,0.5,20.597633123397827
1,0,0,1,24.301422119140625
0,3,40,0.15810276679841898,1.0985279083251953
0,2,1,0.5,28.34907341003418
0,2,40,0.15748031496062992,0.800180196762085
1,7,0,0.17346938775510204,22.46613574028015
0,1,40,0.1568627450980392,0.5001122951507568
0,4,40,0.15873015873015872,1.400315284729004
1,3,0,0.15810276679841898,25.65099024772644
0,6,38,0.21965317919075145,2.4961166381835938
0,1,40,0.1568627450980392,0.5006008148193359
1,6,0,0.25,23.315932035446167
0,2,40,0.15748031496062992,0.7967238426208496
0,1,40,0.1568627450980392,0.49960827827453613
0,5,35,0.16826923076923078,6.600029945373535
0,1,40,0.1568627450980392,0.49743127822875977
0,4,18,0.2571428571428571,14.002063274383545
0,9,19,0.1919191919191919,17.49820303916931
0,1,40,0.1568627450980392,0.4993581771850586
0,1,40,0.1568627450980392,0.49854612350463867
1,0,0,1,19.81604838371277
0,1,40,0.1568627450980392,0.49855613708496094
0.33,3.14,19.5,0.2810403551404871,12.832265827655792
