success,guesses,bombs,confidence,runtime
0,1,40,0.1568627450980392,0.5381209850311279
0,3,40,0.32786885245901637,1.1152517795562744
0,4,40,0.23809523809523808,1.4013073444366455
0,1,40,0.18018018018018017,0.4991123676300049
0,1,40,0.1568627450980392,0.49811244010925293
0,2,40,0.18518518518518517,0.8001809120178223
0,7,40,0.25477707006369427,2.3655333518981934
0,11,40,0.1834862385321101,3.533799886703491
0,15,40,0.2898550724637681,4.716085433959961
0,8,40,0.3448275862068966,2.598318576812744
0,2,40,0.17699115044247787,0.7981793880462646
0,3,40,0.18018018018018017,1.0992481708526611
0,2,40,0.15748031496062992,0.8001716136932373
0,15,40,0.43010752688172044,4.700061321258545
0,3,40,0.15810276679841898,1.0992395877838135
0,1,40,0.24691358024691357,0.4991121292114258
0,1,40,0.1568627450980392,0.5001125335693359
0,14,40,0.2484472049689441,4.3999924659729
0,1,40,0.1568627450980392,0.4991116523742676
0,4,40,0.3252032520325203,1.418320655822754
0,10,40,0.31007751937984496,3.2027223110198975
0,1,40,0.1568627450980392,0.49511241912841797
0,13,40,0.23121387283236994,4.098924398422241
0,6,40,0.16,2.0034451484680176
0,3,40,0.22857142857142856,1.0952472686767578
0,1,40,0.21505376344086022,0.5001122951507568
0,2,40,0.15748031496062992,0.7991893291473389
0,6,40,0.2222222222222222,1.999450445175171
0,6,40,0.17937219730941703,1.9984500408172607
0,2,40,0.16736401673640167,0.8021807670593262
0,1,40,0.1568627450980392,0.4971036911010742
0,8,40,0.2684563758389262,2.599586009979248
0,5,40,0.182648401826484,1.6993751525878906
0,10,40,0.2702702702702703,3.198729991912842
0,1,40,0.1568627450980392,0.5011124610900879
0,2,40,0.15748031496062992,0.8001806735992432
0,8,40,0.19047619047619047,2.5985770225524902
0,4,40,0.17316017316017315,1.399315357208252
0,4,40,0.22346368715083798,1.400315523147583
0,3,40,0.1834862385321101,1.0992486476898193
0,2,40,0.15748031496062992,0.799180269241333
0,4,40,0.17316017316017315,1.399315595626831
0,1,40,0.1568627450980392,0.5001125335693359
0,9,40,0.26143790849673204,2.89880633354187
0,3,40,0.15810276679841898,1.101247787475586
0,1,40,0.1568627450980392,0.49811291694641113
0,1,40,0.1568627450980392,0.501091718673706
0,3,40,0.21164021164021163,1.09824800491333
0,7,40,0.26490066225165565,2.3005189895629883
0,1,40,0.1568627450980392,0.5001130104064941
0,14,40,0.23255813953488372,4.398992538452148
0,3,40,0.3076923076923077,1.100248098373413
0,6,40,0.24390243902439024,1.9994513988494873
0,6,40,0.17391304347826086,2.000450611114502
0,3,40,0.18779342723004694,1.098247766494751
0,2,40,0.18099547511312217,0.8001804351806641
0,5,40,0.31746031746031744,1.69838285446167
0,4,40,0.2597402597402597,1.4013123512268066
0,4,40,0.20100502512562815,1.400315523147583
0,13,40,0.40404040404040403,4.098924398422241
0,2,40,0.15748031496062992,0.7991809844970703
0,1,40,0.1568627450980392,0.5001120567321777
0,9,40,0.23809523809523808,2.8996829986572266
0,5,40,0.23809523809523808,1.6983821392059326
0,6,40,0.16,1.999450445175171
0,3,40,0.23668639053254437,1.098247766494751
0,9,40,0.2684563758389262,2.9016542434692383
0,3,40,0.15810276679841898,1.1002483367919922
0,6,40,0.16,1.998441457748413
0,4,40,0.16597510373443983,1.3993151187896729
0,6,40,0.16326530612244897,1.9984502792358398
0,4,40,0.15873015873015872,1.4003159999847412
0,8,40,0.16129032258064516,2.601595640182495
0,9,40,0.2702702702702703,2.897644519805908
0,7,40,0.19138755980861244,2.2985188961029053
0,1,40,0.1568627450980392,0.5001125335693359
0,3,40,0.17857142857142858,1.0982475280761719
0,4,40,0.15873015873015872,1.3994994163513184
0,7,40,0.21052631578947367,2.3015189170837402
0,3,40,0.15810276679841898,1.0952467918395996
0,10,40,0.22598870056497175,3.1997220516204834
0,2,40,0.19230769230769232,0.7991788387298584
0,13,40,0.1895734597156398,4.098836660385132
0,5,40,0.1593625498007968,1.700392246246338
0,5,40,0.3305785123966942,1.6993741989135742
0,1,40,0.1568627450980392,0.5011124610900879
0,4,40,0.1895734597156398,1.4013159275054932
0,14,40,0.24390243902439024,4.395982503890991
0,10,40,0.26666666666666666,3.199720859527588
0,11,40,0.291970802919708,3.499788999557495
0,3,40,0.15810276679841898,1.098247766494751
0,9,40,0.21739130434782608,2.899653434753418
0,3,40,0.17167381974248927,1.0992472171783447
0,5,40,0.2222222222222222,1.6983826160430908
0,10,40,0.2222222222222222,3.19873046875
0,7,40,0.21052631578947367,2.30051851272583
0,1,40,0.1568627450980392,0.5001037120819092
0,13,40,0.22857142857142856,4.099924564361572
0,7,40,0.2247191011235955,2.3005175590515137
0,2,40,0.2631578947368421,0.798180341720581
0.0,5.22,40.0,0.2097953951370848,1.7673580169677734
