success,guesses,bombs,confidence,runtime
0,7,99,0.3,2.3455288410186768
0,1,99,0.25,0.49910998344421387
0,12,99,0.25,3.8168606758117676
0,1,99,0.2,0.5001134872436523
0,1,99,0.375,0.499112606048584
0,1,99,0.375,0.499112606048584
0,23,99,0.3333333333333333,7.102601528167725
0,1,99,0.25,0.4971122741699219
0,8,99,0.16666666666666666,2.5985865592956543
0,1,99,0.25,0.5001125335693359
0,9,99,0.14285714285714285,2.899653196334839
0,9,99,0.14285714285714285,2.898651599884033
0,16,99,0.14285714285714285,5.000128269195557
0,1,99,0.25,0.5141067504882812
0,14,99,0.2,4.399000883102417
0,2,99,0.3333333333333333,0.8001723289489746
0,3,99,0.23076923076923078,1.1002395153045654
0,6,99,0.14285714285714285,1.999450445175171
0,6,99,0.2857142857142857,2.0004425048828125
0,16,99,0.16666666666666666,4.999119281768799
0,6,99,0.2,1.9984502792358398
0,8,99,0.23076923076923078,2.6005871295928955
0,9,99,0.2857142857142857,2.898646593093872
0,34,99,0.14285714285714285,10.483373403549194
0,7,99,0.2857142857142857,2.2975265979766846
0,8,99,0.16666666666666666,2.600578546524048
0,1,99,0.625,0.5001049041748047
0,2,99,0.2857142857142857,0.7991774082183838
0,15,99,0.14285714285714285,4.698067903518677
0,11,99,0.3333333333333333,3.4997897148132324
0,29,99,0.3333333333333333,8.900007009506226
0,2,99,0.42857142857142855,0.7981884479522705
0,19,99,0.14285714285714285,5.898338556289673
0,1,99,0.25,0.5011119842529297
0,1,99,0.375,0.49811267852783203
0,13,99,0.2857142857142857,4.100924253463745
0,4,99,0.16666666666666666,1.3993079662322998
0,5,99,0.2,1.6983835697174072
0,2,99,0.14285714285714285,0.7991797924041748
0,2,99,0.14285714285714285,0.8001813888549805
0,1,99,0.375,0.4971122741699219
0,1,99,0.25,0.5001134872436523
0,4,99,0.16666666666666666,1.4003150463104248
0,2,99,0.14285714285714285,0.7991812229156494
0,1,99,0.5,0.49811220169067383
0,13,99,0.14285714285714285,4.099924802780151
0,8,99,0.16666666666666666,2.5985794067382812
0,1,99,0.375,0.49910426139831543
0,1,99,0.375,0.4991130828857422
0,13,99,0.2857142857142857,4.100917100906372
0,19,99,0.2727272727272727,5.898316860198975
0,2,99,0.14285714285714285,0.8011722564697266
0,14,99,0.2857142857142857,4.400984287261963
0,4,99,0.2857142857142857,1.399315357208252
0,4,99,0.2857142857142857,1.398315668106079
0,21,99,0.25,6.498472452163696
0,3,99,0.16666666666666666,1.1002397537231445
0,8,99,0.2857142857142857,2.5995779037475586
0,20,99,0.16666666666666666,6.2003984451293945
0,8,99,0.2857142857142857,2.5975849628448486
0,9,99,0.2,2.89864444732666
0,5,99,0.14285714285714285,1.699383020401001
0,8,99,0.16666666666666666,2.5995864868164062
0,2,99,0.42857142857142855,0.800180196762085
0,1,99,0.5,0.4981040954589844
0,13,99,0.3157894736842105,4.1009252071380615
0,10,99,0.2857142857142857,3.1997225284576416
0,3,99,0.14285714285714285,1.09824800491333
0,5,99,0.2857142857142857,1.6983842849731445
0,24,99,0.2857142857142857,7.399669170379639
0,2,99,0.14285714285714285,0.7991812229156494
0,4,99,0.3333333333333333,1.3983154296875
0,7,99,0.2857142857142857,2.2985188961029053
0,2,99,0.2857142857142857,0.8011808395385742
0,3,99,0.2,1.0992398262023926
0,1,99,0.125,0.49811244010925293
0,2,99,0.2857142857142857,0.8001720905303955
0,9,99,0.16666666666666666,2.9006567001342773
0,10,99,0.2777777777777778,3.199721574783325
0,4,99,0.14285714285714285,1.397740364074707
0,3,99,0.16666666666666666,1.1002399921417236
0,3,99,0.14285714285714285,1.099247932434082
0,3,99,0.14285714285714285,1.0992484092712402
0,7,99,0.14285714285714285,2.2995195388793945
0,1,99,0.375,0.4991128444671631
0,1,99,0.25,0.4991123676300049
0,1,99,0.25,0.4991118907928467
0,1,99,0.25,0.5001139640808105
0,14,99,0.2857142857142857,4.398992538452148
0,6,99,0.25,2.0014524459838867
0,10,99,0.2857142857142857,3.1977131366729736
0,11,99,0.14285714285714285,3.4987807273864746
0,2,99,0.14285714285714285,0.8011808395385742
0,1,99,0.25,0.49912142753601074
0,8,99,0.16666666666666666,2.6015868186950684
0,31,99,0.3,9.499142169952393
0,21,99,0.14285714285714285,6.502457618713379
0,3,99,0.14285714285714285,1.0982472896575928
0,8,99,0.14285714285714285,2.5995891094207764
0,1,99,0.375,0.4991116523742676
0.0,7.25,99.0,0.24508785366680091,2.376048743724823
