success,guesses,bombs,confidence,runtime
1,4,0,0.5,24.04399299621582
0,4,12,0.3,14.215975522994995
1,17,0,0.14285714285714285,31.099634647369385
1,0,0,1,22.25072455406189
1,9,0,0.375,29.300506114959717
0,7,32,0.14285714285714285,6.997581481933594
0,2,40,0.14285714285714285,0.7993192672729492
1,0,0,1,19.481488943099976
1,5,0,0.14285714285714285,27.169419288635254
1,1,0,0.125,18.413414239883423
0,7,40,0.16666666666666666,2.2980687618255615
0,1,40,0.125,0.5020840167999268
0,6,3,0.25,25.048160314559937
1,2,0,0.4444444444444444,21.549750804901123
1,5,0,0.5,22.032026290893555
1,0,0,1,22.132734537124634
0,4,40,0.16666666666666666,1.3979973793029785
0,2,40,0.14285714285714285,0.7991247177124023
0,1,40,0.5,0.4996612071990967
1,10,0,0.2,24.534042835235596
1,5,0,0.3333333333333333,24.532261610031128
0,1,40,0.25,0.5005841255187988
1,8,0,0.6,20.63499116897583
0,1,40,0.125,0.4971039295196533
0,12,40,0.25,3.7999770641326904
0,8,2,0.5,25.650784015655518
1,1,0,0.125,24.0823016166687
1,4,0,0.4,22.083153247833252
0,1,40,0.375,0.49843263626098633
1,13,0,0.42857142857142855,30.115894556045532
1,9,0,0.4,27.065531253814697
0,7,40,0.14285714285714285,2.299287796020508
0,1,40,0.25,0.5013957023620605
0,4,21,0.2857142857142857,14.597389221191406
1,2,0,0.14285714285714285,24.934163570404053
0,8,40,0.14285714285714285,2.597944974899292
0,8,1,0.5,30.332884788513184
1,2,0,0.5,24.96629023551941
0,12,11,0.3333333333333333,17.531962633132935
1,11,0,0.14285714285714285,28.651057481765747
0,1,1,0.5,15.033854722976685
0,13,6,0.4,17.930623292922974
1,0,0,1,26.331364154815674
1,2,0,0.4,23.147889614105225
0,3,40,0.16666666666666666,1.117095947265625
0,2,40,0.2857142857142857,0.7979190349578857
0,6,19,0.2,16.499476432800293
0,10,6,0.4,30.216947317123413
1,1,0,0.25,25.034145832061768
0,7,1,0.5,25.49896478652954
0,1,40,0.375,0.4976320266723633
1,3,0,0.5,25.149447441101074
0,1,40,0.25,0.5003342628479004
1,0,0,1,25.86640191078186
0,4,8,0.3333333333333333,17.248942375183105
0,6,2,0.5,21.715383768081665
0,9,7,0.42857142857142855,21.251251935958862
1,4,0,0.4,23.199132919311523
0,1,40,0.375,0.49802708625793457
0,1,40,0.25,0.5008647441864014
0,7,26,0.14285714285714285,14.348286390304565
1,6,0,0.14285714285714285,19.71688199043274
1,1,0,0.125,20.46604895591736
1,0,0,1,25.950207233428955
1,0,0,1,21.149696588516235
0,3,40,0.14285714285714285,1.0987000465393066
0,7,3,0.3333333333333333,21.434196710586548
1,1,0,0.125,26.15021014213562
0,1,40,0.25,0.49883127212524414
0,1,40,0.25,0.5000944137573242
0,16,5,0.3333333333333333,22.350101947784424
1,8,0,0.4,26.70069408416748
0,1,40,0.25,0.49883031845092773
1,22,0,0.4,22.813656330108643
1,1,0,0.3333333333333333,23.96586847305298
1,0,0,1,29.432093143463135
1,0,0,1,20.900891304016113
1,3,0,0.5,19.014797687530518
1,0,0,1,24.514353275299072
1,1,0,0.125,21.750166654586792
1,1,0,0.3333333333333333,18.349030256271362
0,3,40,0.14285714285714285,1.1002519130706787
0,1,40,0.25,0.5001909732818604
0,2,40,0.42857142857142855,0.7976558208465576
1,0,0,1,26.332899570465088
0,1,40,0.125,0.5032620429992676
0,7,40,0.2857142857142857,2.2960593700408936
1,3,0,0.5,19.51614999771118
0,1,40,0.5,0.49857473373413086
1,2,0,0.4,26.01657009124756
0,5,29,0.14285714285714285,7.298663854598999
1,0,0,1,22.11777901649475
0,1,40,0.375,0.5011134147644043
0,22,12,0.2857142857142857,22.197864770889282
0,3,15,0.16666666666666666,18.51596689224243
1,0,0,1,27.346463680267334
1,2,0,0.14285714285714285,25.632635831832886
0,2,40,0.2857142857142857,0.7995328903198242
0,27,20,0.3333333333333333,18.333021879196167
1,2,0,0.14285714285714285,26.232890129089355
0.47,4.44,14.82,0.3880277777777777,15.86615983247757
