success,guesses,bombs,confidence,runtime
0,2,10,0.2857142857142857,0.8091819286346436
0,1,10,0.5882352941176471,0.49912118911743164
0,8,10,0.6666666666666666,2.6025853157043457
0,4,10,0.21739130434782608,1.399315357208252
0,4,10,0.2857142857142857,1.4203197956085205
0,2,10,0.4166666666666667,0.7951714992523193
0,6,10,0.37037037037037035,2.000450849533081
0,7,10,0.30303030303030304,2.2995193004608154
0,4,10,0.38461538461538464,1.4163193702697754
0,2,10,0.6666666666666666,0.8011815547943115
0,7,10,0.3333333333333333,2.2995100021362305
0,6,10,0.38461538461538464,1.999450922012329
0,8,10,0.38461538461538464,2.5995779037475586
0,12,10,0.5263157894736842,3.7978572845458984
0,2,10,0.12658227848101267,0.8331875801086426
0,1,10,0.125,0.517117977142334
0,2,10,0.5555555555555556,0.8001809120178223
0,5,10,0.38461538461538464,1.6983826160430908
0,7,10,0.625,2.3165218830108643
0,3,10,0.47619047619047616,1.099247694015503
0,5,10,0.37037037037037035,1.700383186340332
0,7,10,0.2564102564102564,2.2975263595581055
0,1,10,0.3125,0.5011131763458252
0,5,10,0.16393442622950818,1.6983845233917236
0,7,10,0.2,2.2995107173919678
0,6,10,0.5882352941176471,1.9994518756866455
0,4,10,0.12987012987012986,1.4003145694732666
0,3,10,0.1282051282051282,1.1002483367919922
0,1,10,0.5263157894736842,0.4991035461425781
0,1,10,0.125,0.5021138191223145
0,12,10,0.5882352941176471,3.798856258392334
0,1,10,0.45454545454545453,0.5001130104064941
0,3,10,0.2631578947368421,1.1002473831176758
0,3,10,0.625,1.099247932434082
0,4,10,0.3225806451612903,1.402315616607666
0,3,10,0.38461538461538464,1.097247838973999
0,1,10,0.43478260869565216,0.4991116523742676
0,10,10,0.25,3.1997222900390625
0,2,10,0.2857142857142857,0.8011806011199951
0,8,10,0.35714285714285715,2.597585678100586
0,2,10,0.23809523809523808,0.800180196762085
0,2,10,0.21739130434782608,0.8011806011199951
0,2,10,0.12658227848101267,0.7991807460784912
0,5,10,0.2,1.700382947921753
0,4,10,0.43478260869565216,1.4163103103637695
0,4,10,0.3448275862068966,1.3993172645568848
0,11,10,0.3225806451612903,3.501790761947632
0,7,10,0.4,2.296518087387085
0,2,10,0.45454545454545453,0.7991795539855957
0,5,10,0.13157894736842105,1.6993827819824219
0,7,10,0.4166666666666667,2.2995195388793945
0,2,10,0.12658227848101267,0.7991797924041748
0,5,10,0.2857142857142857,1.6993837356567383
0,8,10,0.21739130434782608,2.5985944271087646
0,8,10,0.6666666666666666,2.600585460662842
0,4,10,0.14492753623188406,1.3993074893951416
0,3,10,0.3448275862068966,1.1002476215362549
0,9,10,0.18518518518518517,2.899646520614624
0,4,10,0.45454545454545453,1.3993067741394043
0,7,10,0.43478260869565216,2.3005106449127197
0,11,10,0.2127659574468085,3.5007903575897217
0,1,10,0.125,0.5001115798950195
0,2,10,0.2857142857142857,0.7991795539855957
0,3,10,0.1388888888888889,1.0992469787597656
0,2,10,0.45454545454545453,0.7991807460784912
0,2,10,0.3333333333333333,0.7991793155670166
0,5,10,0.2702702702702703,1.699383020401001
0,3,10,0.29411764705882354,1.0992491245269775
0,2,10,0.30303030303030304,0.7981791496276855
0,1,10,0.35714285714285715,0.500112771987915
0,3,10,0.5882352941176471,1.100247859954834
0,4,10,0.3333333333333333,1.3993163108825684
0,8,10,0.3225806451612903,2.5995876789093018
0,14,10,0.6666666666666666,4.399992942810059
0,1,10,0.125,0.5001130104064941
0,11,10,0.20408163265306123,3.499788761138916
0,3,10,0.47619047619047616,1.099247932434082
0,3,10,0.3448275862068966,1.1002476215362549
0,9,10,0.2777777777777778,2.899653911590576
0,4,10,0.35714285714285715,1.400315761566162
0,3,10,0.15625,1.0992474555969238
0,8,10,0.3125,2.5985867977142334
0,10,10,0.21739130434782608,3.2337288856506348
0,3,10,0.3125,1.100247859954834
0,5,10,0.13157894736842105,1.7473938465118408
0,4,10,0.45454545454545453,1.3993151187896729
0,8,10,0.15873015873015872,2.6005859375
0,3,10,0.625,1.0992388725280762
0,3,10,0.19607843137254902,1.100247859954834
0,1,10,0.4,0.5011134147644043
0,11,10,0.18867924528301888,3.4977803230285645
0,7,10,0.3333333333333333,2.2995188236236572
0,1,10,0.125,0.499112606048584
0,2,10,0.2127659574468085,0.8011798858642578
0,2,10,0.5263157894736842,0.7981793880462646
0,3,10,0.1282051282051282,1.1002461910247803
0,6,10,0.29411764705882354,2.0004513263702393
0,4,10,0.2564102564102564,1.398315191268921
0,2,10,0.19230769230769232,0.7991888523101807
0,2,10,0.30303030303030304,0.8001799583435059
0.0,4.61,10.0,0.33016569185434264,1.584746675491333
