success,guesses,bombs,confidence,runtime
0,2,42,7,31.011813640594482
0,1,67,4,16.38310933113098
0,3,99,5,1.1033344268798828
0,8,99,5,2.5936248302459717
0,5,97,4,3.6014909744262695
0,4,99,5,1.3980777263641357
0,14,12,5,58.08318090438843
0,8,72,3,18.782753229141235
0,3,99,6,1.0998270511627197
0,1,99,6,0.501366376876831
0,2,99,5,0.7970860004425049
0,1,99,6,0.5011641979217529
0,2,37,3,31.730905771255493
0,1,99,5,0.5016963481903076
0,5,99,4,1.6965446472167969
0,4,99,5,1.401184320449829
0,5,47,4,30.4651141166687
0,8,98,4,3.030146360397339
0,3,68,3,19.048956155776978
0,2,99,5,0.7994482517242432
0,3,99,5,1.0980615615844727
0,2,99,4,0.8063216209411621
0,7,44,3,35.1583034992218
0,2,99,6,0.7991354465484619
0,1,99,7,0.4985361099243164
0,3,32,3,32.00192856788635
0,3,99,5,1.1132831573486328
0,8,32,6,38.282987117767334
0,5,89,6,6.715467214584351
0,1,99,7,0.5012273788452148
0,1,99,4,0.5329222679138184
0,1,99,5,0.4965338706970215
0,2,99,5,0.7999436855316162
0,1,99,6,0.5154440402984619
0,3,99,6,1.0993247032165527
0,7,55,5,30.380890607833862
0,8,99,5,2.5994365215301514
0,2,53,3,28.23172354698181
0,1,99,5,0.4991896152496338
0,8,81,5,11.416950464248657
0,4,99,5,1.3994853496551514
0,5,57,7,27.50050449371338
0,2,64,7,22.39753031730652
0,4,99,3,1.4163525104522705
0,9,34,4,36.215521574020386
0,3,99,4,1.1002719402313232
0,3,99,4,1.0983774662017822
0,1,99,6,0.5011734962463379
0,7,33,4,43.38451337814331
0,3,99,4,1.1124789714813232
0,3,99,5,1.1156284809112549
0,4,34,4,44.38496494293213
0,5,99,5,1.6963181495666504
0,2,99,6,0.8154304027557373
0,5,38,4,42.064942598342896
0,8,99,4,2.6004092693328857
0,5,51,5,29.61364769935608
0,1,99,6,0.5169126987457275
0,8,35,5,37.00028371810913
0,2,99,6,0.7984638214111328
0,3,99,5,1.0992908477783203
0,10,94,4,4.899324417114258
0,5,97,4,1.9001400470733643
0,1,99,6,0.5005910396575928
0,8,62,6,26.464258193969727
0,1,99,7,0.4992794990539551
0,1,99,6,0.4980447292327881
0,3,69,3,16.050134420394897
0,1,34,4,36.05000376701355
0,3,99,4,1.0954360961914062
0,1,99,4,0.49991655349731445
0,6,83,6,11.181791067123413
0,14,78,5,16.20029044151306
0,1,99,5,0.4984314441680908
0,4,99,5,1.4009177684783936
0,5,99,4,1.698305606842041
0,14,45,5,41.399357318878174
0,11,81,4,11.864461898803711
0,2,99,5,0.7994744777679443
0,4,14,3,50.20021963119507
0,7,99,4,2.2976486682891846
0,2,99,5,0.7995171546936035
0,3,60,5,24.7803795337677
0,2,37,5,31.318102836608887
0,1,99,5,0.4981110095977783
0,8,41,7,38.382728576660156
0,3,99,6,1.1004292964935303
0,4,99,3,1.4148831367492676
0,3,99,5,1.1172492504119873
0,1,99,7,0.5000929832458496
0,4,99,6,1.3970777988433838
0,1,99,5,0.49970078468322754
0,3,99,5,1.100196361541748
0,2,99,6,0.7981858253479004
0,1,99,6,0.5004348754882812
0,3,99,5,1.0988574028015137
0,3,94,4,4.916923522949219
0,1,99,6,0.4984133243560791
0,3,62,4,19.201812982559204
0,8,99,5,2.5995025634765625
0.0,3.96,82.62,4.92,10.744315640926361
