success,guesses,bombs,confidence,runtime
0,1,40,4,0.49111175537109375
0,7,40,6,2.349531412124634
0,4,40,6,1.3993160724639893
0,2,40,5,0.8001799583435059
0,2,40,4,0.7991795539855957
0,8,40,4,2.614598512649536
0,6,40,4,2.0004513263702393
0,1,40,6,0.4991123676300049
0,6,40,4,1.999450922012329
0,6,40,5,2.00045108795166
0,2,40,4,0.7991716861724854
0,13,40,4,4.100695848464966
0,1,40,7,0.5001130104064941
0,6,40,6,2.001451253890991
0,4,40,4,1.3983159065246582
0,3,40,5,1.1002471446990967
0,12,40,4,3.798856735229492
0,3,40,5,1.0982561111450195
0,3,40,5,1.1172511577606201
0,5,40,4,1.6983826160430908
0,1,40,7,0.499112606048584
0,4,40,4,1.3993158340454102
0,8,40,4,2.59958553314209
0,6,40,4,2.0014522075653076
0,6,40,4,1.9984500408172607
0,12,40,4,3.799856662750244
0,8,40,4,2.599585771560669
0,7,40,5,2.299551486968994
0,2,40,4,0.7981724739074707
0,10,40,5,3.199721097946167
0,1,40,7,0.499112606048584
0,7,40,3,2.3165228366851807
0,9,40,5,2.9666695594787598
0,17,40,5,5.299196243286133
0,1,40,6,0.5001125335693359
0,1,40,4,0.500112771987915
0,3,40,5,1.0992469787597656
0,2,40,6,0.7991795539855957
0,2,40,4,0.8001623153686523
0,6,40,6,2.000450849533081
0,1,40,6,0.49810338020324707
0,8,40,7,2.598585844039917
0,4,40,4,1.400315523147583
0,11,40,5,3.5007894039154053
0,3,40,5,1.100247859954834
0,1,40,6,0.4991133213043213
0,4,40,4,1.400315523147583
0,5,40,6,1.7013823986053467
0,3,40,5,1.0972464084625244
0,1,40,7,0.49909186363220215
0,3,40,6,1.1032485961914062
0,5,40,7,1.695373296737671
0,5,40,4,1.69938325881958
0,5,40,5,1.6993827819824219
0,9,40,5,2.8986542224884033
0,1,40,5,0.500112771987915
0,1,40,5,0.4991128444671631
0,5,40,5,1.698383092880249
0,1,40,7,0.5001125335693359
0,4,40,5,1.3983149528503418
0,8,40,7,2.599576950073242
0,8,40,5,2.599586009979248
0,1,40,7,0.5011138916015625
0,11,40,5,3.4997880458831787
0,7,40,6,2.2995193004608154
0,9,40,4,2.898655891418457
0,1,40,6,0.499112606048584
0,3,40,4,1.1162278652191162
0,3,40,6,1.0982475280761719
0,3,40,4,1.0992567539215088
0,4,40,4,1.3993158340454102
0,1,40,4,0.5171172618865967
0,2,40,5,0.8001806735992432
0,4,40,6,1.400315761566162
0,6,40,4,1.9984517097473145
0,7,40,4,2.299499988555908
0,2,40,6,0.7981793880462646
0,3,40,5,1.0992486476898193
0,4,40,6,1.3993074893951416
0,5,40,4,1.702385663986206
0,1,40,6,0.49711179733276367
0,2,40,4,0.7991809844970703
0,7,40,4,2.299520254135132
0,2,40,6,0.8001794815063477
0,2,40,6,0.8001797199249268
0,5,40,5,1.6993834972381592
0,11,40,6,3.583808660507202
0,3,40,4,1.097247838973999
0,5,40,4,1.7003846168518066
0,2,40,5,0.8001813888549805
0,2,40,3,0.8001797199249268
0,15,40,3,4.717054843902588
0,2,40,6,0.7981796264648438
0,1,40,6,0.4991128444671631
0,2,40,5,0.8011810779571533
0,1,40,6,0.4981117248535156
0,9,40,4,2.899653673171997
0,3,40,4,1.100247859954834
0,6,40,5,2.0014500617980957
0,2,40,6,0.7971794605255127
0.0,4.63,40.0,5.01,1.5914358067512513
